objectID,primaryImageSmall,title,objectURL
193830,https://images.metmuseum.org/CRDImages/es/web-large/DP-13853-015.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193830
7566,https://images.metmuseum.org/CRDImages/ad/web-large/DP162502.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/7566
200349,https://images.metmuseum.org/CRDImages/es/web-large/143000.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200349
207421,https://images.metmuseum.org/CRDImages/es/web-large/SF1983_575_14.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/207421
207410,https://images.metmuseum.org/CRDImages/es/web-large/SF1983_575_3_img2.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/207410
192881,https://images.metmuseum.org/CRDImages/es/web-large/DP-16097-021.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/192881
208153,https://images.metmuseum.org/CRDImages/es/web-large/DP232015.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/208153
206160,https://images.metmuseum.org/CRDImages/es/web-large/SF1974_356_656.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206160
199068,https://images.metmuseum.org/CRDImages/es/web-large/127579.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/199068
201704,https://images.metmuseum.org/CRDImages/es/web-large/ES7236.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/201704
206676,https://images.metmuseum.org/CRDImages/es/web-large/ES2820.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206676
206148,https://images.metmuseum.org/CRDImages/es/web-large/SF1974_356_644_img1.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206148
192878,https://images.metmuseum.org/CRDImages/es/web-large/22202.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/192878
193889,https://images.metmuseum.org/CRDImages/es/web-large/SF17_190_1218.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193889
193839,https://images.metmuseum.org/CRDImages/es/web-large/39617.jpg,Snuffbox with household scenes,https://www.metmuseum.org/art/collection/search/193839
193870,https://images.metmuseum.org/CRDImages/es/web-large/39676.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193870
193857,https://images.metmuseum.org/CRDImages/es/web-large/39722.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193857
193804,https://images.metmuseum.org/CRDImages/es/web-large/39725.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193804
202280,https://images.metmuseum.org/CRDImages/es/web-large/SF59_96_2.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/202280
193847,https://images.metmuseum.org/CRDImages/es/web-large/39535.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193847
193845,https://images.metmuseum.org/CRDImages/es/web-large/DP239059.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193845
200350,https://images.metmuseum.org/CRDImages/es/web-large/143001.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200350
200392,https://images.metmuseum.org/CRDImages/es/web-large/144652.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200392
200382,https://images.metmuseum.org/CRDImages/es/web-large/146694.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200382
200406,https://images.metmuseum.org/CRDImages/es/web-large/144666.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200406
200394,https://images.metmuseum.org/CRDImages/es/web-large/ES7225.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200394
200416,https://images.metmuseum.org/CRDImages/es/web-large/SF48_187_457_img2.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200416
200385,https://images.metmuseum.org/CRDImages/es/web-large/ES7262.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200385
200391,https://images.metmuseum.org/CRDImages/es/web-large/ES1438.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200391
200395,https://images.metmuseum.org/CRDImages/es/web-large/144654.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200395
200393,https://images.metmuseum.org/CRDImages/es/web-large/DT242592.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200393
200417,https://images.metmuseum.org/CRDImages/es/web-large/144670.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200417
200388,https://images.metmuseum.org/CRDImages/es/web-large/DP244404.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200388
200412,https://images.metmuseum.org/CRDImages/es/web-large/143905.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200412
200425,https://images.metmuseum.org/CRDImages/es/web-large/ES1442.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200425
200408,https://images.metmuseum.org/CRDImages/es/web-large/SF48_187_449.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200408
200431,https://images.metmuseum.org/CRDImages/es/web-large/146691.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200431
193902,https://images.metmuseum.org/CRDImages/es/web-large/39775.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193902
204597,https://images.metmuseum.org/CRDImages/es/web-large/184102.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/204597
200380,https://images.metmuseum.org/CRDImages/es/web-large/ES1437.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200380
198055,https://images.metmuseum.org/CRDImages/es/web-large/SF38_50_10.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/198055
193809,https://images.metmuseum.org/CRDImages/es/web-large/39721.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193809
193841,https://images.metmuseum.org/CRDImages/es/web-large/DP244402.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193841
193856,https://images.metmuseum.org/CRDImages/es/web-large/ES541.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193856
193827,https://images.metmuseum.org/CRDImages/es/web-large/DP239342.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193827
193866,https://images.metmuseum.org/CRDImages/es/web-large/SF17_190_1190.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193866
206451,https://images.metmuseum.org/CRDImages/es/web-large/ES7218.jpg,Snuffbox (part of a set),https://www.metmuseum.org/art/collection/search/206451
206418,https://images.metmuseum.org/CRDImages/es/web-large/DP277309.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206418
206410,https://images.metmuseum.org/CRDImages/es/web-large/ES7229.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206410
188871,https://images.metmuseum.org/CRDImages/es/web-large/43242.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/188871
193897,https://images.metmuseum.org/CRDImages/es/web-large/39756.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193897
193852,https://images.metmuseum.org/CRDImages/es/web-large/DP-22473-105.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193852
193859,https://images.metmuseum.org/CRDImages/es/web-large/DP-22473-005.jpg,Double snuffbox,https://www.metmuseum.org/art/collection/search/193859
188002,https://images.metmuseum.org/CRDImages/es/web-large/43174.jpg,Snuffbox with miniature representing battle scene,https://www.metmuseum.org/art/collection/search/188002
206074,https://images.metmuseum.org/CRDImages/es/web-large/205238.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206074
200833,https://images.metmuseum.org/CRDImages/es/web-large/148642.jpg,Snuffbox (?) (one of a pair),https://www.metmuseum.org/art/collection/search/200833
200832,https://images.metmuseum.org/CRDImages/es/web-large/148641.jpg,Snuffbox (?) (one of a pair),https://www.metmuseum.org/art/collection/search/200832
195097,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-171.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/195097
195096,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-169.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/195096
203630,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-225.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/203630
187231,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-013.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/187231
187240,https://images.metmuseum.org/CRDImages/es/web-large/DP-14759-001.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/187240
203624,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-214.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/203624
193771,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-127.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193771
193766,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-119.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193766
193748,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-083.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193748
193744,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-075.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193744
193743,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-073.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193743
193772,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-129.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193772
193747,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-081.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193747
193745,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-077.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193745
193740,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-067.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193740
193742,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-071.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193742
193774,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-131.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193774
195094,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-165.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/195094
195281,https://images.metmuseum.org/CRDImages/es/web-large/59228.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/195281
191838,https://images.metmuseum.org/CRDImages/es/web-large/SF11_208_11ab.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/191838
191837,https://images.metmuseum.org/CRDImages/es/web-large/SF11_208_10ab.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/191837
207415,https://images.metmuseum.org/CRDImages/es/web-large/SF1983_575_8.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/207415
206273,https://images.metmuseum.org/CRDImages/es/web-large/205402.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206273
187235,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-022.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/187235
193770,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-125.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193770
197682,https://images.metmuseum.org/CRDImages/es/web-large/100779.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/197682
191836,https://images.metmuseum.org/CRDImages/es/web-large/SF11_208_9ab.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/191836
205392,https://images.metmuseum.org/CRDImages/es/web-large/197574.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/205392
207419,https://images.metmuseum.org/CRDImages/es/web-large/SF1983_575_12.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/207419
206274,https://images.metmuseum.org/CRDImages/es/web-large/205403.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206274
